juego_id,TEMPORADA,Zona,Q,P,lnQ,lnP
161654,23-24,McCormick,61,320.0,4.110873864173311,5.768320995793772
161654,23-24,Platea 2,276,450.0,5.62040086571715,6.1092475827643655
161654,23-24,Platea Cabecera,142,320.0,4.955827057601261,5.768320995793772
161654,23-24,Platea Cabecera 2,159,270.0,5.0689042022202315,5.598421958998375
161654,23-24,Preferente,139,650.0,4.9344739331306915,6.476972362889683
161654,23-24,Preferente Cabecera,51,550.0,3.9318256327243257,6.309918278226516
161654,23-24,Preferente Central,261,750.0,5.564520407322694,6.620073206530356
161654,23-24,Preferente Fondo,13,450.0,2.5649493574615367,6.1092475827643655
161654,23-24,Preferente Tunel,117,650.0,4.762173934797756,6.476972362889683
161654,23-24,Zona Boing,74,550.0,4.30406509320417,6.309918278226516
161654,23-24,Zona Elektra,34,550.0,3.5263605246161616,6.309918278226516
161654,23-24,Zona Mercado libre,42,550.0,3.7376696182833684,6.309918278226516
161654,23-24,Zona Pepsi,77,550.0,4.343805421853684,6.309918278226516
161654,23-24,Zona Toyota,42,550.0,3.7376696182833684,6.309918278226516
161654,23-24,Zona Zapata,27,550.0,3.295836866004329,6.309918278226516
161655,23-24,Barrera Cabecera,198,122.0,5.288267030694535,4.804021044733257
161655,23-24,Barrera Central,245,183.0,5.501258210544727,5.209486152841421
161655,23-24,Butaca Cabecera,100,60.0,4.605170185988092,4.0943445622221
161655,23-24,Butaca Cabecera 2,9,60.0,2.1972245773362196,4.0943445622221
161655,23-24,Butaca Central,479,80.0,6.171700597410915,4.382026634673881
161655,23-24,Cancha Vip 2,6,2209.0,1.791759469228055,7.700295203420117
161655,23-24,Front Row Vip,7,3521.0,1.9459101490553132,8.166500319155052
161655,23-24,McCormick,60,320.0,4.0943445622221,5.768320995793772
161655,23-24,Platea 2,150,450.0,5.0106352940962555,6.1092475827643655
161655,23-24,Platea Cabecera,175,320.0,5.1647859739235145,5.768320995793772
161655,23-24,Platea Cabecera 2,115,270.0,4.74493212836325,5.598421958998375
161655,23-24,Preferente,38,650.0,3.6375861597263857,6.476972362889683
161655,23-24,Preferente Cabecera,28,550.0,3.332204510175204,6.309918278226516
161655,23-24,Preferente Central,213,750.0,5.3612921657094255,6.620073206530356
161655,23-24,Preferente Tunel,73,552.0,4.290459441148391,6.313548046277095
161655,23-24,Superpalcos,6,290.0,1.791759469228055,5.66988092298052
161655,23-24,Zona Boing,59,550.0,4.07753744390572,6.309918278226516
161655,23-24,Zona Elektra,15,550.0,2.70805020110221,6.309918278226516
161655,23-24,Zona Mercado libre,36,550.0,3.58351893845611,6.309918278226516
161655,23-24,Zona Miniso,5,320.0,1.6094379124341003,5.768320995793772
161655,23-24,Zona Pepsi,74,550.0,4.30406509320417,6.309918278226516
161655,23-24,Zona Toyota,17,275.0,2.833213344056216,5.616771097666572
161655,23-24,Zona Zapata,11,550.0,2.3978952727983707,6.309918278226516
161656,23-24,Barrera Cabecera,95,104.0,4.553876891600541,4.6443908991413725
161656,23-24,Barrera Central,74,156.0,4.30406509320417,5.049856007249537
161656,23-24,Butaca Cabecera,11,55.0,2.3978952727983707,4.007333185232471
161656,23-24,Butaca Cabecera 2,26,55.0,3.258096538021482,4.007333185232471
161656,23-24,Butaca Central,174,60.0,5.159055299214529,4.0943445622221
161656,23-24,Cancha 1,7,1691.0,1.9459101490553132,7.43307534889858
161656,23-24,Cancha 3,12,1323.0,2.4849066497880004,7.187657164114956
161656,23-24,Cancha 4,15,1200.0,2.70805020110221,7.090076835776092
161656,23-24,Cancha Vip 3,9,2072.0,2.1972245773362196,7.6362696033793735
161656,23-24,Front Row Vip,5,2993.0,1.6094379124341003,8.0040315078527
161656,23-24,McCormick,13,275.0,2.5649493574615367,5.616771097666572
161656,23-24,Platea 2,120,320.0,4.787491742782046,5.768320995793772
161656,23-24,Platea Cabecera,10,275.0,2.302585092994046,5.616771097666572
161656,23-24,Platea Cabecera 2,15,200.0,2.70805020110221,5.298317366548036
161656,23-24,Preferente,61,550.0,4.110873864173311,6.309918278226516
161656,23-24,Preferente Central,129,650.0,4.859812404361672,6.476972362889683
161656,23-24,Preferente Tunel,28,550.0,3.332204510175204,6.309918278226516
161656,23-24,Zona Boing,28,450.0,3.332204510175204,6.1092475827643655
161656,23-24,Zona Elektra,55,450.0,4.007333185232471,6.1092475827643655
161656,23-24,Zona Pepsi,60,450.0,4.0943445622221,6.1092475827643655
161656,23-24,Zona Toyota,46,450.0,3.828641396489095,6.1092475827643655
161656,23-24,Zona Zapata,28,450.0,3.332204510175204,6.1092475827643655
161697,23-24,Barrera Cabecera,186,122.0,5.225746673713202,4.804021044733257
161697,23-24,Barrera Central,248,183.0,5.5134287461649825,5.209486152841421
161697,23-24,Butaca Cabecera,44,60.0,3.784189633918261,4.0943445622221
161697,23-24,Butaca Cabecera 2,63,60.0,4.143134726391533,4.0943445622221
161697,23-24,Butaca Central,291,80.0,5.673323267171493,4.382026634673881
161697,23-24,Cancha 1,12,1989.0,2.4849066497880004,7.5953872788539725
161697,23-24,Cancha 3,5,1557.0,1.6094379124341003,7.350516171833998
161697,23-24,Cancha 4,9,1400.0,2.1972245773362196,7.24422751560335
161697,23-24,McCormick,36,320.0,3.58351893845611,5.768320995793772
161697,23-24,Platea 2,129,450.0,4.859812404361672,6.1092475827643655
161697,23-24,Platea Cabecera,108,320.0,4.68213122712422,5.768320995793772
161697,23-24,Platea Cabecera 2,70,270.0,4.248495242049359,5.598421958998375
161697,23-24,Preferente,37,650.0,3.6109179126442243,6.476972362889683
161697,23-24,Preferente Cabecera,21,550.0,3.044522437723423,6.309918278226516
161697,23-24,Preferente Central,165,750.0,5.10594547390058,6.620073206530356
161697,23-24,Preferente Fondo,10,450.0,2.302585092994046,6.1092475827643655
161697,23-24,Preferente Tunel,73,650.0,4.290459441148391,6.476972362889683
161697,23-24,Zona Boing,31,550.0,3.4339872044851463,6.309918278226516
161697,23-24,Zona Elektra,14,550.0,2.6390573296152584,6.309918278226516
161697,23-24,Zona Mercado libre,14,550.0,2.6390573296152584,6.309918278226516
161697,23-24,Zona Pepsi,69,550.0,4.23410650459726,6.309918278226516
161697,23-24,Zona Toyota,10,550.0,2.302585092994046,6.309918278226516
161697,23-24,Zona Zapata,11,550.0,2.3978952727983707,6.309918278226516
161698,23-24,Banco Azteca,10,320.0,2.302585092994046,5.768320995793772
161698,23-24,Barrera Cabecera,360,122.0,5.886104031450156,4.804021044733257
161698,23-24,Barrera Central,249,183.0,5.517452896464707,5.209486152841421
161698,23-24,Butaca Cabecera,84,60.0,4.430816798843313,4.0943445622221
161698,23-24,Butaca Cabecera 2,38,60.0,3.6375861597263857,4.0943445622221
161698,23-24,Butaca Central,468,80.0,6.148468295917647,4.382026634673881
161698,23-24,Cancha 1,18,1989.0,2.8903717578961645,7.5953872788539725
161698,23-24,Cancha 2,12,2167.0,2.4849066497880004,7.681099001536359
161698,23-24,Cancha 3,22,1557.0,3.091042453358316,7.350516171833998
161698,23-24,Cancha 4,11,1400.0,2.3978952727983707,7.24422751560335
161698,23-24,Cancha Vip 2,13,2979.0,2.5649493574615367,7.999342952713282
161698,23-24,Cancha Vip 4,5,2167.0,1.6094379124341003,7.681099001536359
161698,23-24,Front Row Vip,6,3521.0,1.791759469228055,8.166500319155052
161698,23-24,General,13,50.0,2.5649493574615367,3.912023005428146
161698,23-24,McCormick,46,320.0,3.828641396489095,5.768320995793772
161698,23-24,Platea 2,275,450.0,5.616771097666572,6.1092475827643655
161698,23-24,Platea Cabecera,127,320.0,4.844187086458591,5.768320995793772
161698,23-24,Platea Cabecera 2,145,270.0,4.976733742420574,5.598421958998375
161698,23-24,Preferente,94,650.0,4.543294782270004,6.476972362889683
161698,23-24,Preferente Cabecera,38,550.0,3.6375861597263857,6.309918278226516
161698,23-24,Preferente Central,250,750.0,5.521460917862246,6.620073206530356
161698,23-24,Preferente Fondo,10,450.0,2.302585092994046,6.1092475827643655
161698,23-24,Preferente Tunel,114,650.0,4.736198448394496,6.476972362889683
161698,23-24,Zona Boing,67,550.0,4.204692619390966,6.309918278226516
161698,23-24,Zona Elektra,40,550.0,3.6888794541139363,6.309918278226516
161698,23-24,Zona Mercado libre,32,550.0,3.4657359027997265,6.309918278226516
161698,23-24,Zona Miniso,11,320.0,2.3978952727983707,5.768320995793772
161698,23-24,Zona Pepsi,75,550.0,4.31748811353631,6.309918278226516
161698,23-24,Zona Toyota,47,550.0,3.8501476017100584,6.309918278226516
161698,23-24,Zona Zapata,34,550.0,3.5263605246161616,6.309918278226516
161699,23-24,Banco Azteca,46,320.0,3.828641396489095,5.768320995793772
161699,23-24,Barrera Cabecera,310,122.0,5.736572297479192,4.804021044733257
161699,23-24,Barrera Central,249,183.0,5.517452896464707,5.209486152841421
161699,23-24,Butaca Cabecera 2,157,60.0,5.056245805348308,4.0943445622221
161699,23-24,Butaca Central,421,80.0,6.042632833682381,4.382026634673881
161699,23-24,Cancha 1,21,1392.0,3.044522437723423,7.238496840894365
161699,23-24,Cancha 4,12,1190.0,2.4849066497880004,7.081708586105575
161699,23-24,Cancha Vip 3,12,2438.0,2.4849066497880004,7.798933310041217
161699,23-24,Cancha Vip 4,5,2167.0,1.6094379124341003,7.681099001536359
161699,23-24,McCormick,84,320.0,4.430816798843313,5.768320995793772
161699,23-24,Platea 2,304,450.0,5.717027701406222,6.1092475827643655
161699,23-24,Platea Cabecera,140,320.0,4.941642422609304,5.768320995793772
161699,23-24,Platea Cabecera 2,236,270.0,5.4638318050256105,5.598421958998375
161699,23-24,Preferente,128,650.0,4.852030263919617,6.476972362889683
161699,23-24,Preferente Cabecera,24,440.0,3.1780538303479458,6.0867747269123065
161699,23-24,Preferente Central,198,750.0,5.288267030694535,6.620073206530356
161699,23-24,Preferente Fondo,22,450.0,3.091042453358316,6.1092475827643655
161699,23-24,Preferente Tunel,166,650.0,5.111987788356544,6.476972362889683
161699,23-24,Superpalcos,7,290.0,1.9459101490553132,5.66988092298052
161699,23-24,Zona Boing,64,550.0,4.1588830833596715,6.309918278226516
161699,23-24,Zona Elektra,51,550.0,3.9318256327243257,6.309918278226516
161699,23-24,Zona Mercado libre,51,550.0,3.9318256327243257,6.309918278226516
161699,23-24,Zona Pepsi,71,550.0,4.2626798770413155,6.309918278226516
161699,23-24,Zona Toyota,40,550.0,3.6888794541139363,6.309918278226516
161699,23-24,Zona Zapata,51,550.0,3.9318256327243257,6.309918278226516
161700,23-24,Banco Azteca,6,160.0,1.791759469228055,5.075173815233827
161700,23-24,Barrera Cabecera,91,122.0,4.51085950651685,4.804021044733257
161700,23-24,Barrera Central,238,183.0,5.472270673671475,5.209486152841421
161700,23-24,Butaca Cabecera,101,60.0,4.61512051684126,4.0943445622221
161700,23-24,Butaca Central,434,80.0,6.073044534100405,4.382026634673881
161700,23-24,Cancha 1,10,1690.5,2.302585092994046,7.43277962214794
161700,23-24,Cancha 2,17,1799.0,2.833213344056216,7.4949862339505335
161700,23-24,Cancha 4,15,1120.0,2.70805020110221,7.02108396428914
161700,23-24,Cancha Vip 3,5,2438.0,1.6094379124341003,7.798933310041217
161700,23-24,Front Row Vip,8,1989.0,2.0794415416798357,7.5953872788539725
161700,23-24,McCormick,62,256.0,4.127134385045092,5.545177444479562
161700,23-24,Platea 2,203,337.0,5.313205979041787,5.820082930352362
161700,23-24,Platea Cabecera,199,320.0,5.293304824724492,5.768320995793772
161700,23-24,Platea Cabecera 2,115,135.0,4.74493212836325,4.90527477843843
161700,23-24,Preferente,148,650.0,4.997212273764115,6.476972362889683
161700,23-24,Preferente Cabecera,63,440.0,4.143134726391533,6.0867747269123065
161700,23-24,Preferente Central,158,750.0,5.062595033026967,6.620073206530356
161700,23-24,Preferente Fondo,24,225.0,3.1780538303479458,5.41610040220442
161700,23-24,Preferente Tunel,146,385.0,4.983606621708336,5.953243334287785
161700,23-24,Zona Boing,71,550.0,4.2626798770413155,6.309918278226516
161700,23-24,Zona Elektra,7,275.0,1.9459101490553132,5.616771097666572
161700,23-24,Zona Mercado libre,41,275.0,3.713572066704308,5.616771097666572
161700,23-24,Zona Miniso,5,320.0,1.6094379124341003,5.768320995793772
161700,23-24,Zona Pepsi,66,550.0,4.189654742026425,6.309918278226516
161700,23-24,Zona Toyota,43,275.0,3.7612001156935624,5.616771097666572
161700,23-24,Zona Zapata,42,275.0,3.7376696182833684,5.616771097666572
161701,23-24,Banco Azteca,6,320.0,1.791759469228055,5.768320995793772
161701,23-24,Barrera Cabecera,428,122.0,6.059123195581797,4.804021044733257
161701,23-24,Barrera Central,221,183.0,5.3981627015177525,5.209486152841421
161701,23-24,Butaca Central,241,80.0,5.484796933490655,4.382026634673881
161701,23-24,Cancha 2,12,899.0,2.4849066497880004,6.80128303447162
161701,23-24,Cancha 4,10,700.0,2.302585092994046,6.551080335043404
161701,23-24,Cancha Vip 3,7,2438.0,1.9459101490553132,7.798933310041217
161701,23-24,General,26,50.0,3.258096538021482,3.912023005428146
161701,23-24,McCormick,30,320.0,3.4011973816621555,5.768320995793772
161701,23-24,Platea 2,163,450.0,5.093750200806762,6.1092475827643655
161701,23-24,Platea Cabecera,52,160.0,3.9512437185814275,5.075173815233827
161701,23-24,Platea Cabecera 2,23,270.0,3.1354942159291497,5.598421958998375
161701,23-24,Preferente,129,650.0,4.859812404361672,6.476972362889683
161701,23-24,Preferente Cabecera,11,440.0,2.3978952727983707,6.0867747269123065
161701,23-24,Preferente Central,212,750.0,5.356586274672012,6.620073206530356
161701,23-24,Preferente Fondo,10,450.0,2.302585092994046,6.1092475827643655
161701,23-24,Preferente Tunel,116,650.0,4.7535901911063645,6.476972362889683
161701,23-24,Zona Boing,41,550.0,3.713572066704308,6.309918278226516
161701,23-24,Zona Elektra,9,550.0,2.1972245773362196,6.309918278226516
161701,23-24,Zona Mercado libre,21,550.0,3.044522437723423,6.309918278226516
161701,23-24,Zona Pepsi,64,520.0,4.1588830833596715,6.253828811575473
161701,23-24,Zona Toyota,6,275.0,1.791759469228055,5.616771097666572
161701,23-24,Zona Zapata,10,275.0,2.302585092994046,5.616771097666572
161702,23-24,Barrera Cabecera,23,122.0,3.1354942159291497,4.804021044733257
161702,23-24,Barrera Central,193,146.0,5.262690188904886,4.983606621708336
161702,23-24,Butaca Cabecera,36,54.0,3.58351893845611,3.9889840465642745
161702,23-24,Butaca Central,206,80.0,5.327876168789581,4.382026634673881
161702,23-24,Cancha 1,16,994.0,2.772588722239781,6.901737206656574
161702,23-24,Cancha 2,6,1799.0,1.791759469228055,7.4949862339505335
161702,23-24,Cancha 4,6,700.0,1.791759469228055,6.551080335043404
161702,23-24,Cancha Vip 2,13,2979.0,2.5649493574615367,7.999342952713282
161702,23-24,McCormick,55,160.0,4.007333185232471,5.075173815233827
161702,23-24,Platea 2,102,225.0,4.624972813284271,5.41610040220442
161702,23-24,Platea Cabecera,73,160.0,4.290459441148391,5.075173815233827
161702,23-24,Platea Cabecera 2,21,135.0,3.044522437723423,4.90527477843843
161702,23-24,Preferente,54,325.0,3.9889840465642745,5.783825182329737
161702,23-24,Preferente Cabecera,14,550.0,2.6390573296152584,6.309918278226516
161702,23-24,Preferente Central,186,750.0,5.225746673713202,6.620073206530356
161702,23-24,Preferente Tunel,68,325.0,4.219507705176107,5.783825182329737
161702,23-24,Zona Boing,49,275.0,3.8918202981106265,5.616771097666572
161702,23-24,Zona Elektra,8,275.0,2.0794415416798357,5.616771097666572
161702,23-24,Zona Mercado libre,12,550.0,2.4849066497880004,6.309918278226516
161702,23-24,Zona Pepsi,59,275.0,4.07753744390572,5.616771097666572
161702,23-24,Zona Toyota,11,275.0,2.3978952727983707,5.616771097666572
161702,23-24,Zona Zapata,17,275.0,2.833213344056216,5.616771097666572
161703,23-24,Banco Azteca,8,320.0,2.0794415416798357,5.768320995793772
161703,23-24,Barrera Cabecera,20,122.0,2.995732273553991,4.804021044733257
161703,23-24,Barrera Central,158,183.0,5.062595033026967,5.209486152841421
161703,23-24,Butaca Cabecera,28,60.0,3.332204510175204,4.0943445622221
161703,23-24,Butaca Central,153,80.0,5.030437921392435,4.382026634673881
161703,23-24,Cancha 1,5,1989.0,1.6094379124341003,7.5953872788539725
161703,23-24,Cancha 2,8,2167.0,2.0794415416798357,7.681099001536359
161703,23-24,Cancha 4,12,1400.0,2.4849066497880004,7.24422751560335
161703,23-24,Platea 2,44,450.0,3.784189633918261,6.1092475827643655
161703,23-24,Platea Cabecera,27,320.0,3.295836866004329,5.768320995793772
161703,23-24,Platea Cabecera 2,8,270.0,2.0794415416798357,5.598421958998375
161703,23-24,Preferente,21,650.0,3.044522437723423,6.476972362889683
161703,23-24,Preferente Cabecera,10,550.0,2.302585092994046,6.309918278226516
161703,23-24,Preferente Central,149,750.0,5.003946305945459,6.620073206530356
161703,23-24,Preferente Fondo,8,450.0,2.0794415416798357,6.1092475827643655
161703,23-24,Preferente Tunel,50,550.0,3.912023005428146,6.309918278226516
161703,23-24,Zona Boing,51,550.0,3.9318256327243257,6.309918278226516
161703,23-24,Zona Elektra,5,550.0,1.6094379124341003,6.309918278226516
161703,23-24,Zona Mercado libre,6,550.0,1.791759469228055,6.309918278226516
161703,23-24,Zona Pepsi,27,550.0,3.295836866004329,6.309918278226516
161703,23-24,Zona Toyota,10,550.0,2.302585092994046,6.309918278226516
161704,23-24,Banco Azteca,6,320.0,1.791759469228055,5.768320995793772
161704,23-24,Barrera Cabecera,43,122.0,3.7612001156935624,4.804021044733257
161704,23-24,Barrera Central,205,183.0,5.3230099791384085,5.209486152841421
161704,23-24,Butaca Cabecera,45,60.0,3.8066624897703196,4.0943445622221
161704,23-24,Butaca Central,225,80.0,5.41610040220442,4.382026634673881
161704,23-24,Cancha 1,22,1989.0,3.091042453358316,7.5953872788539725
161704,23-24,Cancha 2,6,2167.0,1.791759469228055,7.681099001536359
161704,23-24,Cancha 4,8,1400.0,2.0794415416798357,7.24422751560335
161704,23-24,Cancha Vip 3,11,2438.0,2.3978952727983707,7.798933310041217
161704,23-24,Front Row Vip,12,1989.0,2.4849066497880004,7.5953872788539725
161704,23-24,McCormick,39,320.0,3.6635616461296463,5.768320995793772
161704,23-24,Platea 2,132,450.0,4.882801922586371,6.1092475827643655
161704,23-24,Platea Cabecera,111,320.0,4.709530201312334,5.768320995793772
161704,23-24,Platea Cabecera 2,6,270.0,1.791759469228055,5.598421958998375
161704,23-24,Preferente,41,650.0,3.713572066704308,6.476972362889683
161704,23-24,Preferente Cabecera,5,550.0,1.6094379124341003,6.309918278226516
161704,23-24,Preferente Central,152,750.0,5.0238805208462765,6.620073206530356
161704,23-24,Preferente Fondo,7,450.0,1.9459101490553132,6.1092475827643655
161704,23-24,Preferente Tunel,56,550.0,4.02535169073515,6.309918278226516
161704,23-24,Zona Boing,54,550.0,3.9889840465642745,6.309918278226516
161704,23-24,Zona Elektra,8,550.0,2.0794415416798357,6.309918278226516
161704,23-24,Zona Pepsi,48,550.0,3.871201010907891,6.309918278226516
161704,23-24,Zona Toyota,11,550.0,2.3978952727983707,6.309918278226516
161704,23-24,Zona Zapata,5,550.0,1.6094379124341003,6.309918278226516
161705,23-24,Banco Azteca,64,320.0,4.1588830833596715,5.768320995793772
161705,23-24,Barrera Cabecera,382,122.0,5.945420608606575,4.804021044733257
161705,23-24,Barrera Central,248,183.0,5.5134287461649825,5.209486152841421
161705,23-24,Butaca Cabecera,766,20.0,6.641182169740591,2.995732273553991
161705,23-24,Butaca Cabecera 2,14,20.0,2.6390573296152584,2.995732273553991
161705,23-24,Butaca Central,1165,80.0,7.060476365999801,4.382026634673881
161705,23-24,Cancha 2,10,2167.0,2.302585092994046,7.681099001536359
161705,23-24,Cancha 4,20,1400.0,2.995732273553991,7.24422751560335
161705,23-24,Cancha Vip 2,13,2979.0,2.5649493574615367,7.999342952713282
161705,23-24,Cancha Vip 3,7,2438.0,1.9459101490553132,7.798933310041217
161705,23-24,Front Row Vip,12,1989.0,2.4849066497880004,7.5953872788539725
161705,23-24,General,26,20.0,3.258096538021482,2.995732273553991
161705,23-24,McCormick,86,320.0,4.454347296253507,5.768320995793772
161705,23-24,Platea 2,309,450.0,5.733341276897746,6.1092475827643655
161705,23-24,Platea Cabecera,110,320.0,4.700480365792417,5.768320995793772
161705,23-24,Platea Cabecera 2,282,270.0,5.641907070938114,5.598421958998375
161705,23-24,Preferente,175,650.0,5.1647859739235145,6.476972362889683
161705,23-24,Preferente Cabecera,59,550.0,4.07753744390572,6.309918278226516
161705,23-24,Preferente Central,272,750.0,5.605802066295998,6.620073206530356
161705,23-24,Preferente Fondo,6,450.0,1.791759469228055,6.1092475827643655
161705,23-24,Preferente Tunel,155,650.0,5.043425116919247,6.476972362889683
161705,23-24,Superpalcos,112,70.0,4.718498871295094,4.248495242049359
161705,23-24,Zona Boing,76,550.0,4.330733340286331,6.309918278226516
161705,23-24,Zona Elektra,46,550.0,3.828641396489095,6.309918278226516
161705,23-24,Zona Mercado libre,22,550.0,3.091042453358316,6.309918278226516
161705,23-24,Zona Pepsi,79,550.0,4.3694478524670215,6.309918278226516
161705,23-24,Zona Toyota,5,550.0,1.6094379124341003,6.309918278226516
161705,23-24,Zona Zapata,20,550.0,2.995732273553991,6.309918278226516
161706,23-24,Barrera Cabecera,36,122.0,3.58351893845611,4.804021044733257
161706,23-24,Barrera Central,141,183.0,4.948759890378168,5.209486152841421
161706,23-24,Butaca Central,149,80.0,5.003946305945459,4.382026634673881
161706,23-24,Cancha 1,12,1989.0,2.4849066497880004,7.5953872788539725
161706,23-24,McCormick,12,320.0,2.4849066497880004,5.768320995793772
161706,23-24,Platea 2,7,450.0,1.9459101490553132,6.1092475827643655
161706,23-24,Platea Cabecera,147,320.0,4.990432586778736,5.768320995793772
161706,23-24,Platea Cabecera 2,16,270.0,2.772588722239781,5.598421958998375
161706,23-24,Preferente,16,552.5,2.772588722239781,6.314453433391908
161706,23-24,Preferente Cabecera,9,550.0,2.1972245773362196,6.309918278226516
161706,23-24,Preferente Central,83,750.0,4.418840607796598,6.620073206530356
161706,23-24,Preferente Tunel,40,550.0,3.6888794541139363,6.309918278226516
161706,23-24,Zona Boing,20,550.0,2.995732273553991,6.309918278226516
161706,23-24,Zona Elektra,11,550.0,2.3978952727983707,6.309918278226516
161706,23-24,Zona Mercado libre,9,550.0,2.1972245773362196,6.309918278226516
161706,23-24,Zona Pepsi,23,550.0,3.1354942159291497,6.309918278226516
161707,23-24,Butaca Central,9,80.0,2.1972245773362196,4.382026634673881
161707,23-24,Cancha 1,7,2000.0,1.9459101490553132,7.600902459542082
161707,23-24,Preferente,6,550.0,1.791759469228055,6.309918278226516
161707,23-24,Preferente Central,9,750.0,2.1972245773362196,6.620073206530356
161707,23-24,Preferente Tunel,72,550.0,4.276666119016055,6.309918278226516
161707,23-24,Zona Pepsi,7,450.0,1.9459101490553132,6.1092475827643655
161708,23-24,Barrera Central,5,200.0,1.6094379124341003,5.298317366548036
161708,23-24,Butaca Central,8,80.0,2.0794415416798357,4.382026634673881
161708,23-24,Cancha 4,5,850.0,1.6094379124341003,6.745236349484363
161708,23-24,Platea Cabecera,9,200.0,2.1972245773362196,5.298317366548036
161708,23-24,Preferente Central,11,750.0,2.3978952727983707,6.620073206530356
161708,23-24,Preferente Tunel,52,650.0,3.9512437185814275,6.476972362889683
200618,24-25,Banco Azteca,23,230.0,3.1354942159291497,5.438079308923196
200618,24-25,Barrera Cabecera,131,141.0,4.875197323201151,4.948759890378168
200618,24-25,Barrera Central,216,211.0,5.375278407684165,5.351858133476067
200618,24-25,Butaca Cabecera,220,69.0,5.393627546352362,4.23410650459726
200618,24-25,Butaca Cabecera 2,19,69.0,2.9444389791664403,4.23410650459726
200618,24-25,Butaca Central,1048,92.0,6.954638864880987,4.5217885770490405
200618,24-25,Cancha 1,20,2288.0,2.995732273553991,7.7354333524996886
200618,24-25,Cancha 2,9,2493.0,2.1972245773362196,7.821242083523558
200618,24-25,Cancha 3,29,1791.0,3.367295829986474,7.490529402060711
200618,24-25,Cancha 4,30,1610.0,3.4011973816621555,7.383989457978509
200618,24-25,Cancha Vip 2,9,3426.0,2.1972245773362196,8.139148678884066
200618,24-25,Cancha Vip 3,28,2804.0,3.332204510175204,7.938802248154481
200618,24-25,Front Row Vip,11,4050.0,2.3978952727983707,8.306472160100585
200618,24-25,General,15,58.0,2.70805020110221,4.060443010546419
200618,24-25,McCormick,78,230.0,4.356708826689592,5.438079308923196
200618,24-25,Platea 2,412,403.0,6.021023349349527,5.998936561946683
200618,24-25,Platea Cabecera,259,230.0,5.556828061699537,5.438079308923196
200618,24-25,Platea Cabecera 2,322,251.0,5.7745515455444085,5.5254529391317835
200618,24-25,Preferente,152,690.0,5.0238805208462765,6.536691597591305
200618,24-25,Preferente Cabecera,51,518.0,3.9318256327243257,6.249975242259483
200618,24-25,Preferente Central,247,863.0,5.5093883366279774,6.760414691083428
200618,24-25,Preferente Fondo,10,449.0,2.302585092994046,6.1070228877422545
200618,24-25,Preferente Tunel,158,518.0,5.062595033026967,6.249975242259483
200618,24-25,Superpalcos,5,334.0,1.6094379124341003,5.811140992976701
200618,24-25,Zona Boing,82,518.0,4.406719247264253,6.249975242259483
200618,24-25,Zona Elektra,58,449.0,4.060443010546419,6.1070228877422545
200618,24-25,Zona Mercado libre,74,449.0,4.30406509320417,6.1070228877422545
200618,24-25,Zona Miniso,38,230.0,3.6375861597263857,5.438079308923196
200618,24-25,Zona Pepsi,77,518.0,4.343805421853684,6.249975242259483
200618,24-25,Zona Sabritas,33,230.0,3.4965075614664802,5.438079308923196
200618,24-25,Zona Toyota,63,449.0,4.143134726391533,6.1070228877422545
200618,24-25,Zona Zapata,56,449.0,4.02535169073515,6.1070228877422545
200619,24-25,Barcel Fuego,33,390.0,3.4965075614664802,5.966146739123692
200619,24-25,Barrera Central,14,156.0,2.6390573296152584,5.049856007249537
200619,24-25,Butaca Central,131,60.0,4.875197323201151,4.0943445622221
200619,24-25,Cancha 1,17,1691.0,2.833213344056216,7.43307534889858
200619,24-25,Cancha 4,5,1200.0,1.6094379124341003,7.090076835776092
200619,24-25,Cancha Vip 4,6,1842.0,1.791759469228055,7.518607216815252
200619,24-25,Front Row Vip,5,2993.0,1.6094379124341003,8.0040315078527
200619,24-25,McCormick,16,170.0,2.772588722239781,5.135798437050262
200619,24-25,Platea,11,332.0,2.3978952727983707,5.805134968916488
200619,24-25,Platea 2,77,290.0,4.343805421853684,5.66988092298052
200619,24-25,Platea Cabecera,65,170.0,4.174387269895637,5.135798437050262
200619,24-25,Platea Cabecera 2,24,185.0,3.1780538303479458,5.220355825078324
200619,24-25,Preferente,20,525.0,2.995732273553991,6.263398262591624
200619,24-25,Preferente Cabecera,31,390.0,3.4339872044851463,5.966146739123692
200619,24-25,Preferente Central,66,600.0,4.189654742026425,6.396929655216146
200619,24-25,Zona Marriott,19,332.0,2.9444389791664403,5.805134968916488
200619,24-25,Zona Mercado Libre,24,332.0,3.1780538303479458,5.805134968916488
200619,24-25,Zona Miniso,9,170.0,2.1972245773362196,5.135798437050262
200619,24-25,Zona Pepsi,26,390.0,3.258096538021482,5.966146739123692
200619,24-25,Zona Toyota,9,332.0,2.1972245773362196,5.805134968916488
200620,24-25,Barrera Central,14,156.0,2.6390573296152584,5.049856007249537
200620,24-25,Butaca Central,131,60.0,4.875197323201151,4.0943445622221
200620,24-25,Cancha 1,12,1691.0,2.4849066497880004,7.43307534889858
200620,24-25,Cancha 4,5,1200.0,1.6094379124341003,7.090076835776092
200620,24-25,Cancha Vip 2,5,2532.0,1.6094379124341003,7.836764783264067
200620,24-25,Cancha Vip 4,6,1842.0,1.791759469228055,7.518607216815252
200620,24-25,Front Row Vip,12,1183.0,2.4849066497880004,7.075808863978387
200620,24-25,McCormick,16,170.0,2.772588722239781,5.135798437050262
